af9f0bb899be476f00f0d28ba04a59abb27f94a3,DELETE,regular-file,app/msvc/32/SDL2.dll,1220096,
31318624bd79c3ff59297f9afaa341bd3e659378,DELETE,regular-file,app/msvc/64/SDL2.dll,1471488,
